成分代碼,核價成分代碼,核價成分名稱
8818009300,8818000300,CHOLECALCIFEROL (=VIT D3)
8818009310,8818000300,CHOLECALCIFEROL (=VIT D3)
8824000400,8824000400,MENADIOL
8824000410,8824000400,MENADIOL
8824000420,8824000400,MENADIOL
8824000500,8824000500,VITAMIN K2 (=MENATETRENONE)
8832000000,8832000000,BIOFLAVINOIDS (=CITRUS FLAVONOID COMPOUNDS)
8832000200,8832000200,HESPERIDIN (=VIT P)
8832000201,8832000200,HESPERIDIN (=VIT P)
8832000300,8832000300,METHYL HESPERIDIN
8832000500,8832000500,RUTIN
8832000510,8832000500,RUTIN
8832000520,8832000500,RUTIN
8832000530,8832000500,RUTIN
8832000800,8832000500,RUTIN
8832009800,8832000500,RUTIN
8832000600,8832000600,ETHOXAZORUTIN
2004800600,8833000100,VITAMIN A AND VITAMIN D
8804009700,8833000100,VITAMIN A AND VITAMIN D
8818000600,8833000100,VITAMIN A AND VITAMIN D
8818009320,8833000100,VITAMIN A AND VITAMIN D
8818009500,8833000100,VITAMIN A AND VITAMIN D
8818009800,8833000100,VITAMIN A AND VITAMIN D
8818009900,8833000100,VITAMIN A AND VITAMIN D
8828008100,8833000100,VITAMIN A AND VITAMIN D
8828009100,8833000100,VITAMIN A AND VITAMIN D
8833000100,8833000100,VITAMIN A AND VITAMIN D
8833008100,8833000100,VITAMIN A AND VITAMIN D
8833009100,8833000100,VITAMIN A AND VITAMIN D
9200000002,9200000002,MYCOPHENOLIC ACID
9200036200,9200000002,MYCOPHENOLIC ACID
9200036220,9200000002,MYCOPHENOLIC ACID
9200000300,9200000300,ADENOSINE
9200000301,9200000300,ADENOSINE TRIPHOSPHATE
9200000310,9200000300,ADENOSINE PHOSPHATE
9200000311,9200000300,ADENOSINE PHOSPHATE
9200000320,9200000300,ADENOSINE DIPHOSPHATE
9200000330,9200000300,ADENOSINE TRIPHOSPHATE
9200000331,9200000300,ADENOSINE TRIPHOSPHATE
9200000332,9200000300,ADENOSINE TRIPHOSPHATE
9200000335,9200000300,ADENOSINE TRIPHOSPHATE
9200090311,9200000300,ADENOSINE DIPHOSPHATE
9200090331,9200000300,ADENOSINE TRIPHOSPHATE
9200000400,9200000400,ALFALFA
9200000900,9200000900,TAURINE
9200001200,9200001200,ANISE
9200001201,9200001200,ANISE
9200001202,9200001200,ANISE
9200001205,9200001200,ANISE
9200001211,9200001200,ANISE
9200001260,9200001200,ANISE
9200001700,9200001700,CITRIC ACID
9200001701,9200001700,CITRIC ACID
9200001750,9200001700,CITRIC ACID
9200001760,9200001700,CITRIC ACID
9200091750,9200001700,CITRIC ACID
9200091760,9200001700,CITRIC ACID
9200001800,9200001800,CURCUMIN (=CRUCULON)
9200019711,9200001800,CURCUMIN (=CRUCULON)
9200019712,9200001800,CURCUMIN (=CRUCULON)
9200001X99,9200001X99,TRIENTINE
9200002000,9200002000,ANAGRELIDE
9200002001,9200002001,COLAE EXTRACT
9200002100,9200002100,COLCHICINE
9200002402,9200002402,MELILOT STAND. SICC. EXTRACT (COUMARIN)
9200002X99,9200002X99,EPOPROSTENOL
9200003000,9200003000,EGG PHOSPHATIDES
9200003001,9200003000,EGG PHOSPHATIDES
9200034600,9200003000,EGG LECITHIN ((3-SN-PHOSPHATIDYL) CHOLINE)
9200003X98,9200003X98,CYSTEAMINE HYDROCHLORIDE
9200003X99,9200003X99,CYSTEAMINE
9200004000,9200004000,GINSENG
9200004001,9200004000,GINSENG
9200004002,9200004000,GINSENG
9200004003,9200004000,GINSENG
9200004004,9200004000,GINSENG
9200004005,9200004000,GINSENG
9200004006,9200004000,GINSENG
9200004010,9200004000,GINSENG
9200004011,9200004000,GINSENG
9200004012,9200004000,GINSENG
9600088100,9200004000,GINSENG
9600088110,9200004000,GINSENG
9200004519,9200004519,LICOREX P
9200004901,9200004901,HYDRAST CANAD EXTRACT
9200004X99,9200004X99,TETRAHYOROBIOPTERIN
9200005200,9200005200,JUNIPER TAR (=CADE OIL)
9200005300,9200005300,LACTIC ACID
9200005303,9200005300,LACTIC ACID
9200005310,9200005300,LACTIC ACID
9200005400,9200005400,LECITHIN(=LECITHOL)
9200005410,9200005400,LECITHIN(=LECITHOL)
9200005420,9200005400,LECITHIN(=LECITHOL)
9200005430,9200005400,LECITHIN(=LECITHOL)
9200005440,9200005400,LECITHIN(=LECITHOL)
9200005491,9200005400,LECITHIN(=LECITHOL)
9200005X99,9200005X99,INTERLEUKIN-II
9200041880,9200005X99,INTERLEUKIN-II
9200006000,9200006000,NICOTINE
9200006040,9200006000,NICOTINE
9200006070,9200006070,NICOTINE POLACRILEX
9200006700,9200006700,PHOSPHOLIPID
9200006701,9200006700,PHOSPHOLIPID
9200006720,9200006720,PHOSPHOLIPIDIC FRACTION FROM PIG LUNG
9200007000,9200007000,PLATONIN
9200007700,9200007700,RIBONUCLEIC ACID
9200007710,9200007700,RIBONUCLEIC ACID
9200008200,9200008200,SODIUM CHLORATE
9200008400,9200008400,SODIUM FLUORIDE
9200098400,9200008400,SODIUM FLUORIDE
9200008510,9200008510,SODIUM GLYCEROPHOSPHATE HYDRATED
9200009700,9200009700,TROXERUTIN
9200009800,9200009800,URIDINE
9200009900,9200009800,URIDINE
9200009910,9200009800,URIDINE
9200009915,9200009800,URIDINE
9200099910,9200009800,URIDINE
9200099915,9200009800,URIDINE
9200010000,9200010000,WHEAT GERM
9200010001,9200010000,WHEAT GERM
9200010005,9200010000,WHEAT GERM
9200910005,9200010000,WHEAT GERM
0001540000,9200011020,POLICRESULEN
0001911000,9200011020,POLICRESULEN
9200011000,9200011020,POLICRESULEN
9200011020,9200011020,POLICRESULEN
9200027700,9200011020,POLICRESULEN
9200011200,9200011200,CHLORCARVACROL
9200011500,9200011500,ZINC OXIDE
9200011581,9200011500,ZINC OXIDE
9200017200,9200011500,ZINC OXIDE
9200911500,9200011500,ZINC OXIDE
9200011600,9200011600,UNSATURATED FATTY ACID
9200011700,9200011700,LITHOSPERMI EXTRATE
9200011701,9200011700,LITHOSPERMI EXTRATE
9200011801,9200011801,MARI VERI  EXTRACT
9200012110,9200012110,FUMARIAE HERBA
9200012200,9200012200,RHIZOMA TORMENTILLAE
9200012302,9200012310,EQUISETI SPIRIT EXTRACT SICC. PULV.
9200012310,9200012310,EQUISETI HERBA
9200012410,9200012410,HEPATICAE HERBA
9200012510,9200012510,HERNIARIAE HERBA
9200012X99,9200012X99,MIGLUSTAT
9200013500,9200013500,PULSATILLE
9200013502,9200013500,PULSATILLE
9200013510,9200013500,PULSATILLE
9200013600,9200013600,ORTHOSIPH FOLIA
9200013601,9200013600,ORTHOSIPH FOLIA
9200013718,9200013718,RUBIAE RADIX TINCTURE
9200013801,9200013801,QUERCUS STENOPHYLLA EXTRACT
9200013X99,9200013X99,GALSULFASE
9200014300,9200014300,CALAMINE
9200014400,9200014400,GAMBIR
9200014401,9200014400,GAMBIR
9200014700,9200014700,PEPPER
9200014701,9200014700,PEPPER
9200014702,9200014700,PEPPER
9200014710,9200014700,PEPPER
9200015000,9200015000,ZINGER (=ZINGIBER)
9200015001,9200015000,ZINGER (=ZINGIBER)
9200015010,9200015000,ZINGER (=ZINGIBER)
9200015011,9200015000,ZINGER (=ZINGIBER)
9200015710,9200015710,CALAMI RHIZOMA
9200015801,9200015801,RHOIS AROMATICA EXTRACT
9200018601,9200015801,RHOIS AROMATICA EXTRACT
9200015905,9200015905,CUCURBITAL PEPO OLEUM
9200016600,9200016600,WATERCRESS (HERB)
9200017800,9200017800,LYTIDINE
9200017900,9200017900,ANGELICA
9200017901,9200017900,ANGELICA
9200017902,9200017900,ANGELICA
9200017910,9200017900,ANGELICA
9200017911,9200017900,ANGELICA
9200025301,9200017900,ANGELICA
9200019400,9200019400,SCORDININ
9200020X99,9200020X99,NITISINONE
9200021100,9200021100,DIETHYLAMINE UNDECYLENATE
9200023700,9200023700,3-CHLOR-PYRIDAZINE-6-MERCAPTO-ACETIC ACID DIETHYLA
9200024200,9200024200,FRUCTUS ROSAE CANINAE
9200024400,9200024400,FRUCTUS ALKEKENGI
9200024900,9200024900,CNIDIUM
9200025000,9200025000,ATRACTYLODES
9200025001,9200025000,ATRACTYLODES
9200025011,9200025000,ATRACTYLODES
9200026010,9200025000,ATRACTYLODES
9200026011,9200025000,ATRACTYLODES
9200031310,9200025000,ATRACTYLODES
9200025200,9200025200,HOELEN
9200025202,9200025200,HOELEN
9200025700,9200025700,DISODIUM SALT CYTIDINE-5-MONOPHOSPHATE
9200025910,9200025910,MOUTAN CORTEX
9200026210,9200026210,PERSICAE SEMEN
9200027302,9200027302,CHIMAPHILA UMBELLATA ALCOHOLIC EXTRACT
9200027402,9200027402,POPULUS TREMULA EXTRACT
9200028000,9200028000,THALIDOMIDE
9200028100,9200028100,PAEONIAE
9200028410,9200028410,EPIMEDII HERBA
9200028411,9200028410,EPIMEDII HERBA
9200928411,9200028410,EPIMEDII HERBA
9200028500,9200028500,LIGUSTICUM
9200028501,9200028501,LIQUSTICUM EXTRACT
9200029600,9200029600,CERVUS SIKA
9200030580,9200030580,ETHYL NITRITE SPIRIT
5656900900,9200030700,CARDUUS MARIANUS L
5656900901,9200030700,CARDUUS MARIANUS L
9200030700,9200030700,CARDUUS MARIANUS L
9200032411,9200032411,COTTOM ROOT EXTRACT
9200033500,9200033500,ALISAM
9200035200,9200035200,BOVINE LUNG LIPIDS
9200035510,9200035510,CITALOPRAM
9200035800,9200035800,LENOGRASTIM
9200035900,9200035900,CALCIPOTRIOL
9200035910,9200035900,CALCIPOTRIOL
9200036100,9200036100,SUMATRIPTAN
9200036110,9200036100,SUMATRIPTAN
9200036300,9200036300,ACITRETIN
9200036410,9200036410,DORZOLAMIDE
9200036510,9200036510,ALENDRONATE SODIUM
9200036520,9200036510,ALENDRONATE
9200036530,9200036510,ALENDRONATE
9200036540,9200036510,ALENDRONATE (AS SODIUM)
9200036610,9200036610,LANREOTIDE
9200036710,9200036710,TAMSULOSIN
9200036800,9200036800,OLANZAPINE
9200036820,9200036800,OLANZAPINE
9200036810,9200036810,DONEPEZIL
9200036910,9200036910,VENLAFAXINE
9200037110,9200037110,dimethyl fumarate
9200037200,9200037200,CAPECITABINE
9200037500,9200037500,LATANOPROST
9200037600,9200037600,TRETINOIN
9200037610,9200037610,QUETIAPINE
9200037620,9200037610,QUETIAPINE
9200037710,9200037710,IRINOTECAN
9200037800,9200037800,ADAPALENE
9200038010,9200038010,RALOXIFENE
9200038210,9200038210,TIROFIBAN
9200038300,9200038300,TOPIRAMATE
9200038400,9200038400,IRBESARTAN
9200038610,9200038610,RIZATRIPTAN (BENZOATE)
9200039110,9200039110,MONTELUKAST
9200039600,9200039600,SIROLIMUS
Z102100417,9200039600,SIROLIMUS
9200040000,9200040000,PATISIRAN SODIUM
9200040100,9200040100,mepolizumab
9200040200,9200040200,BENRALIZUMAB
9200040300,9200040300,TEZEPELUMAB
9200041400,9200041400,CABERGOLINE
9200041500,9200041500,ROFECOXIB
9200041700,9200041700,PODOPHYLLOTOXIN
9200041800,9200041800,ALDESLEUKIN
9200042000,9200042000,LINEZOLID
9200042110,9200042110,ISOPROPYL UNOPROSTONE
9200042200,9200042200,DEFER
9200042310,9200042310,GALANTAMINE
9200042400,9200042400,ETANERCEPT
9200042401,9200042401,opinercept
9200042500,9200042500,LEFLUNOMIDE
9200042600,9200042600,VERTEPORFIN
9200042710,9200042710,PEMIROLAST
9200043000,9200043000,TADALAFIL
9200043310,9200043310,MILNACIPRAN
9200043410,9200043410,DEXMEDETOMIDINE
9200043510,9200043510,GLATIRAMER
9200044100,9200044100,Aflibercept
9200045000,9200045000,ABEMACICLIB
9200047200,9200047200,ESKETAMINE HCL
9200050000,9200050000,TAFAMIDIS
9200050110,9200050110,PAMIDRONATE DISODIUM
9200050200,9200050200,PIMECROLIMUS
9200050400,9200050400,EPTIFIBATIDE
9200050500,9200050500,DIOCTAHEDRAL SMECTITE (=DIOSMECTITE)
9200050810,9200050810,COLESEVELAM HYDROCHLORIDE
9200051000,9200051000,SIPONIMOD FUMARIC ACID
9200051100,9200051100,GIVOSIRAN
9200052000,9200052000,PITOLISANT HYDROCHLORIDE
9200057000,9200057000,AVALGLUCOSIDASE ALFA
9200060000,9200060000,PEFICITINIB HYDROBROMIDE
9200060200,9200060200,IDURSULFASE
9200061000,9200061000,ELADOCAGENE EXUPARVOVEC
9200070000,9200070000,SILODOSIN
9200070200,9200070200,Bacillus Calmette-Guerin
9200070300,9200070300,teduglutide
9200080610,9200080610,Tofacitinib
9200080700,9200080700,Mirabegron
9200080800,9200080800,MIGLUSTAT
9200081000,9200081000,Dulaglutide
9200081100,9200081100,Infliximab
9200081320,9200081320,IXEKIZUMAB
9200081910,9200081910,EDOXABAN
9200082000,9200082000,FOMEPIZOLE
9200082100,9200082100,RFIXFC (EFTRENONACOG ALFA)
9200082200,9200082200,Vedolizumab
9200082310,9200082310,OSIMERTINIB
9200082400,9200082400,APREMILAST
9200082500,9200082500,Eculizumab
9200082700,9200082700,ELOSULFASE ALFA
9200083000,9200083000,velaglucerase alfa
9200083300,9200083300,NONACOG BETA PEGOL
9200088510,9200088510,SITAGLIPTIN
9200088700,9200088700,LIRAGLUTIDE
920008880,920008880,Human Hemin
9200088900,9200088900,AGOMELATINE
9200089000,9200089000,DABIGATRAN ETEXILATE
9200089010,9200089000,dabigatran
9200090010,9200090010,MEMANTINE
9200090100,9200090100,Secukinumab
9200090200,9200090200,brodalumab
9200090300,9200090300,UPADACITINIB
9200090610,9200090610,"ELTROMBOPAG OLAMINE, MILLED"
9200090900,9200090900,FREMANEZUMAB
9200091910,9200091910,SILDENAFIL CITRATE
9200092000,9200092000,ZAFIRLUKAST
9200092300,9200092300,RASBURICASE
9200092800,9200092800,PLERIXAFOR
9200093000,9200093000,LARONIDASE
9250005000,9200093000,LARONIDASE
9200093110,9200093110,VARENICLINE TARTRATE
9200093210,9200093210,Cevimeline HCl
9200093300,9200093300,ETHANOLAMINE OLEATE
9200093400,9200093400,CALCIUM DISODIUM VERSENATE
9200093500,9200093500,L-ARGININE HCL
9200093610,9200093610,Sapropterin【(6R)-L-erythro-tetrahydrobiopterin】dihydrochloride
9200093700,9200093700,PEGFILGRASTIM
9200094100,9200094100,Certolizumab pegol
9200094700,9200094700,ADALIMUMAB
9200094800,9200094800,Febuxostat
9200095400,9200095400,ARIPIPRAZOLE
9200095420,9200095420,Aripiprazole Monohydrate
9200095500,9200095500,AGALSIDASE ALFA
9200095600,9200095600,EZETIMIBE
9200095800,9200095800,APREPITANT
9200095900,9200095900,tolvaptan
9200096200,9200096200,ICODEXTRIN
9200096300,9200096300,RISEDRONATE SODIUM
9200096510,9200096510,THYROTROPIN (TSH)
9200096700,9200096700,DUTASTERIDE
9200096800,9200096800,AGALSIDASE BETA
9200097000,9200097000,TERIPARATIDE
9200097300,9200097300,ETORICOXIB
9200097400,9200097400,ZALEPLON
9200097600,9200097600,ESZOPICLONE
9200097910,9200097910,FOSAPREPITANT DIMEGLUMINE
9200098000,9200098000,MODAFINIL
9200098300,9200098300,fingolimod
9200098510,9200098510,SOLIFENACIN
9200098710,9200098710,Ivabradine
9200098910,9200098910,ESCITALOPRAM
9200099000,9200099000,IMIGLUCERASE
9200099100,9200099100,DEFERASIROX
9200099400,9200099400,EVEROLIMUS
9200099500,9200099500, RIVAROXABAN
9200099700,9200099700,ABATACEPT
9250000000,9250000000,THYMOSIN
9250000700,9250000700,CYCLOSPORINE
9250000710,9250000700,CYCLOSPORINE
9250000800,9250000800,TACROLIMUS
9250000910,9250000910,"""SODIUM-2,3-DIMERCAPTO-1-PROPANE SULFONATE (MONOHYD"""
9250001010,9250001010,"""(RS)-2,3-BIS(SULPHANYL)PROPANE-1-SULPHONIC ACID,SO"""
9250001400,9250001400,TEMSIROLIMUS
9250001700,9250001700,ABROCITINIB
9250001X99,9250001X99,SODIUM PHENYLBUTRATE
9250003X99,9250003X99,Carglumic acid
9500000300,9500000300,AMPHOMYCIN
9500000310,9500000300,AMPHOMYCIN
9500009310,9500000300,AMPHOMYCIN
9500000600,9500000600,DIPROPYLACETAMIDE
9500001100,9500001100,GUANOSINE
2816400800,9500001300,SUCCINIC ACID
2816400801,9500001300,SUCCINIC ACID
9500001300,9500001300,SUCCINIC ACID
9500001400,9500001300,SUCCINIC ACID
9500001410,9500001300,SUCCINIC ACID
9500001900,9500001300,SUCCINIC ACID
9500001950,9500001300,SUCCINIC ACID
9500001500,9500001500,TIOPRONIN
9600000302,9600000302,ACETIC ACID GLACIAL
9600001400,9600001400,ALGINIC ACID
9600001410,9600001400,ALGINIC ACID
9600001500,9600001400,ALGINIC ACID
9600001600,9600001400,ALGINIC ACID
9600001700,9600001700,ALGIN
9600002000,9600002000,ALUMINUM SILICATE
9600002010,9600002000,ALUMINUM SILICATE
9600002020,9600002000,ALUMINUM SILICATE
9600082500,9600002000,ALUMINUM SILICATE
9600003700,9600003700,BENTONITE
9600003701,9600003700,BENTONITE
9600004000,9600004000,BENZYL ALCOHOL
9600005200,9600005200,CALCIUM SACCHARATE
9600005450,9600005450,CALCIUM SULFATE ANHYDRATE (=GYPSUM SICCATUM)
9600005470,9600005470,CALCIUM SULFATE DEHYDRATE
9600006100,9600006100,CARBOMER (=CARBOPOL=CARBOXYPOLYMETHYLENE)
9600006104,9600006100,CARBOMER (=CARBOPOL=CARBOXYPOLYMETHYLENE)
9600006500,9600006500,CARMELLOSE SODIUM
9600006600,9600006600,CARNAUBA WAX
9600006604,9600006600,CARNAUBA WAX
9600006605,9600006600,CARNAUBA WAX
9600006900,9600006900,CELLULOSE
9600008100,9600008100,CETYL ALCOHOL (=CETANOL)(=ALCOHOL CETYLICUS)
9600008300,9600008300,CHERRY<FLAVOR>
9600009062,9600009067,HYDROXYETHYL STARCH
9600009064,9600009067,HYDROXYETHYL STARCH
9600009067,9600009067,HES 70/0.5-450/0.7
9600030283,9600009067,HYDROXYETHYL STARCH
5656400400,9600010000,DIETHANOLAMINE
9600010000,9600010000,DIETHANOLAMINE
9600010010,9600010000,DIETHANOLAMINE
9600010040,9600010000,DIETHANOLAMINE
9600019501,9600010000,DIETHANOLAMINE
9600012100,9600012100,EUCALYPTOL (=CINEOLE)
9600012200,9600012100,EUCALYPTOL (=CINEOLE)
1600000800,9600012720,GELATIN
9600012720,9600012720,GELATIN
9600013100,9600013100,GLUCOSAMINE
9600013200,9600013100,GLUCOSAMINE
9600013300,9600013100,GLUCOSAMINE
9600013332,9600013100,GLUCOSAMINE
9600013400,9600013100,GLUCOSAMINE
9600913310,9600013100,GLUCOSAMINE
9600013340,9600013340,CRYSTALLINE
9600013500,9600013500,GLYCEROL
9600013580,9600013580,GLYCEROL PHENYLBUTYRATE
9600014300,9600014300,GUAR GUM
0001240000,9600014900,HYDROCHLORIC ACID
9600014900,9600014900,HYDROCHLORIC ACID
9600014950,9600014900,HYDROCHLORIC ACID
9600014980,9600014900,HYDROCHLORIC ACID
9600015100,9600015100,HYDROXYPROPYL CELLULOSE
9600015101,9600015100,HYDROXYPROPYL CELLULOSE
9600015110,9600015100,HYDROXYPROPYL CELLULOSE
9600015120,9600015100,HYDROXYPROPYL CELLULOSE
9600015140,9600015100,HYDROXYPROPYL CELLULOSE
9600015192,9600015100,HYDROXYPROPYL CELLULOSE
9600015400,9600015400,HYDROXYETHYL METHYLCELLULOSE
0001249000,9600015505,HYPROMELLOSE
9600015505,9600015505,HYPROMELLOSE
9600015531,9600015505,HYPROMELLOSE
9600015532,9600015505,HYPROMELLOSE
9600015533,9600015505,HYPROMELLOSE
9600015599,9600015505,HYPROMELLOSE
9600015593,9600015593,HYPROMELLOSE 4500
9600015594,9600015594,HYPROMELLOSE 4000
9600017700,9600017700,MAGNESIUM STEARATE
9600017800,9600017800,MALIC ACID
9600017802,9600017800,MALIC ACID
9600017803,9600017800,MALIC ACID
9600018390,9600018390,METHYL CELLOSOLVE
9600019000,9600019000,METHYLCELLULOSE (=TYLOSE)(=METHOCEL)
9600019800,9600019800,MUSK (=MOSCHUS)
9600020303,9600020305,ORANGE OIL
9600020305,9600020305,ORANGE OIL
9600020320,9600020305,ORANGE OIL
9600020900,9600020900,SODIUM OLETATE
9600021600,9600021600,PEPPERMINT
9600021603,9600021600,PEPPERMINT
9600021606,9600021600,PEPPERMINT
9600021609,9600021600,PEPPERMINT
9600021700,9600021600,PEPPERMINT
9600021780,9600021600,PEPPERMINT
4024008200,9600022500,PHOSPHORIC ACID
4024008250,9600022500,PHOSPHORIC ACID
5604081300,9600022500,PHOSPHORIC ACID
9400000900,9600022500,PHOSPHORIC ACID
9600022500,9600022500,PHOSPHORIC ACID
9600022510,9600022500,PHOSPHORIC ACID
9600022540,9600022500,O-phosphoric acid 85%
9600023500,9600023500,POLYSORBATE  80(=TWEEN 80)
9600023600,9600023500,POLYSORBATE  80(=TWEEN 80)
9600023700,9600023700,POLYVINYL ALCOHOL
9600026700,9600026700,SESAME OIL
9600004533,9600027500,SODIUM CARBONATE
9600027500,9600027500,SODIUM CARBONATE
9600027550,9600027500,SODIUM CARBONATE
9600027560,9600027500,SODIUM CARBONATE
9600028100,9600028100,SODIUM GLUCONATE
9600028200,9600028200,SODIUM HYDROXIDE
9600028300,9600028300,SODIUM METABISULFITE (=SOD. PYROSULFITE)
9600028791,9600028791,EXPLOTAB
9600030271,9600030271,HETASTARCH
9600030800,9600030800,SULFUR DIOXIDE
9600030900,9600030900,SULFUR HEXAFLUORIDE
9600031400,9600031400,TARTARIC ACID
9600032300,9600032300,VEGETABLE OIL
9600032400,9600032300,VEGETABLE OIL
9600032410,9600032300,VEGETABLE OIL
9600032600,9600032300,VEGETABLE OIL
9600041500,9600032300,VEGETABLE OIL
9600047400,9600032300,VEGETABLE OIL
9600061100,9600032300,VEGETABLE OIL
9600061110,9600032300,VEGETABLE OIL
9600035000,9600035000,CETYL DIMETHYL-ETHYL-AMMONIUM BROMIDE
9600044891,9600044891,HAEMACCEL
9600054610,9600054610,CARYOPHILLI FLORES
9600054800,9600054800,LACTOBIONATE
9600054810,9600054800,LACTOBIONATE
5608000720,9600064804,LACTIC ACID BACTERIA
9600064804,9600064804,LACTIC ACID BACTERIA
9600065500,9600065500,CARBON
9600074390,9600074390,KAOCHOL
9600074515,9600074515,GLYCEROL-1-DIHYDROGEN PHOSPHATE DISODIUM 5H2O
9600074615,9600074615,GLYCEROL-2-DIHYDROGEN PHOSPHATE DISODIUM 5H2O
9600085900,9600085900,MICROCRYSTALLINE CELLULOSE
9200001N99,9600098800,URACIL
9600098800,9600098800,URACIL
9600005460,9600705460,CALCIUM SULFATE (HYDRATE)
9600005480,9600705460,CALCIUM SULFATE (HYDRATE)
9600075460,9600705460,CALCIUM SULFATE (HYDRATE)
9600705460,9600705460,CALCIUM SULFATE (HYDRATE)
9602061300,9602061300,SODIUM
9602093400,9602093400,ROTIGOTINE
9600000920,9604000900,WATER FOR INJECTION
9600085700,9604000900,WATER FOR INJECTION
9604000900,9604000900,WATER FOR INJECTION
9604000910,9604000900,WATER FOR INJECTION
9604001100,9604000900,WATER FOR INJECTION
9604001500,9604000900,WATER FOR INJECTION
9604001510,9604000900,WATER FOR INJECTION
9604001520,9604000900,WATER FOR INJECTION
9604001530,9604000900,WATER FOR INJECTION
9604001540,9604000900,WATER FOR INJECTION
9604003000,9604000900,WATER FOR INJECTION
9690003610,9690003610,COTTON SEED
9690004600,9690004600,WAX MIXTURES
9700000100,9700000100,SULPROSTONE
9900001900,9900001900,DISODIUM-4-(N-VHLOROSULFAMOYL)-BENZOATE
9900008300,9900008300,MASS. TABULETT
9900013200,9900013200,MONOMORPHOLYETHYLRUTIN
9900018800,9900018800,POLYOXYETHYLENE
9900022700,9900022700,SACCH. OBDUCT.
9900030300,9900030300,5-OXYCYANTARANIL ACID
9900032900,9900032900,O-(BETA-HYDROXY O-(BETA-HYDRXYETHYL)ETHYL)-RUTOSID
9900033900,9900033900,ALLIUM SATIVUM ESSENTIAL OIL
9900034600,9900034600,DI-ALUMINATE
9900035400,9900035400,HYDRANGEAE DULCIS FOLIUM
9900036200,9900036200,POLYMAGAL
9900036300,9900036300,DIETHYLAMINOETHYL PHENYLETHYL ACETATE CITRATE
9900037720,9900037720,POLYSACCHARIDES OF ASTRAGALUS MEMBRANACEUS
9900038500,9900038500,CELLKOL
9900038900,9900038900,ADSOLIDER
8416001701,9900050500,CENTELLA ASIATICA TITRATED EXTRACT
9900050500,9900050500,CENTELLA ASIATICA TITRATED EXTRACT
9900053000,9900053100,DISATURATED PHOSPHATIDYLCHOLINE
9900053100,9900053100,DISATURATED PHOSPHATIDYLCHOLINE
9900053200,9900053200,EXTR. CONVALL. MAJALIE
9900053300,9900053300,EXTR. UVAS URSI
9900054400,9900054400,STERCULIA
9900056310,9900056310,TROPISETRON
9900070100,9900070100,GAMMA-FIX(NONACOG ALFA)
9900099510,9900099510,TRIMEBUTINE MALEATE
9901022700,9901022700,MARAVIROC
9901025800,9901025800,IDEBENONE
9901026200,9901026200,EPTACOG ALFA
9901049700,9901049700,DIENOGEST
9901093500,9901093500,FLOMOXEF
A16AB20000,A16AB20000,PEGUNIGALSIDASE ALFA
C01EB24000,C01EB24000,MAVACAMTEN
D11AH10000,D11AH10000,Lebrikizumab
1004002610,ERIBULIN MESYLATE,ERIBULIN MESYLATE
1208002420,GLYCOPYRRONIUM,GLYCOPYRRONIUM
L01EJ04500,L01EJ04500,MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE
L01EX11016,L01EX11016,QUIZARTINIB DIHYDROCHLORIDE
L01EX28000,L01EX28000,REPOTRECTINIB
L01FX12000,L01FX12000,TAFASITAMAB
L01FX27000,L01FX27000,EPCORITAMAB
L01FX31000,L01FX31000,ZOLBETUXIMAB
L01FX32000,L01FX32000,ELRANATAMAB
L04AJ07000,L04AJ07000,CROVALIMAB
L04AJ09000,L04AJ09000,DANICOPAN
4400008200,LANADELUMAB,LANADELUMAB
